Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Pkg_Name,Pkg_URL,is_Provider,Provider
Ku,DSS,,DirecTV Sur,,,,,,J Toro180804,,,,Ku,,,,,DirecTV Sur,https://www.lyngsat.com/packages/DirecTV-Sur.html,False,
Ku,DSS,,DirecTV Sur,,,,,,J Toro180804,,,,Ku,,,,,DirecTV Sur,https://www.lyngsat.com/packages/DirecTV-Sur.html,False,
